objective_code,question_text,question_type,difficulty,answer_choices_json,correct_answer_key_json,hint,explanation,source
4.8,Protected EAP (PEAP) is distinguished from standard EAP primarily by:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Requiring certificates on both the server and all clients"", ""order"": 1}, {""id"": 2, ""text"": ""Encapsulating and encrypting the EAP authentication exchange within a TLS tunnel"", ""order"": 2}, {""id"": 3, ""text"": ""Not requiring any certificates at all"", ""order"": 3}, {""id"": 4, ""text"": ""Not being based on the EAP protocol"", ""order"": 4}]","{""correct_ids"": [2]}",PEAP wraps EAP inside TLS — only the server needs a certificate.,PEAP creates a TLS tunnel (using only a server certificate) and then runs a second EAP method (typically EAP-MSCHAPv2) inside. This protects the inner credentials from eavesdropping. EAP-TLS (by contrast) requires certificates on both server and client.,lognpacific_ch4
4.8,EAP-TLS is the MOST secure EAP method because:,multiple_choice,hard,"[{""id"": 1, ""text"": ""It requires certificates on the server only"", ""order"": 1}, {""id"": 2, ""text"": ""It does not require any certificates"", ""order"": 2}, {""id"": 3, ""text"": ""It requires certificates on both the server and all clients, providing mutual authentication"", ""order"": 3}, {""id"": 4, ""text"": ""It uses PEAP as an inner protocol"", ""order"": 4}]","{""correct_ids"": [3]}",Mutual auth = both sides prove identity with certificates.,"EAP-TLS (EAP-Transport Layer Security) requires an X.509 certificate on both the authentication server AND every client. This provides mutual authentication, making it the most secure EAP method — but also the most complex to deploy.",lognpacific_ch4
4.8,Which Cisco-designed EAP method was created specifically as a replacement for the vulnerable LEAP protocol?,multiple_choice,hard,"[{""id"": 1, ""text"": ""RADIUS Federation"", ""order"": 1}, {""id"": 2, ""text"": ""Protected EAP (PEAP)"", ""order"": 2}, {""id"": 3, ""text"": ""EAP-TLS"", ""order"": 3}, {""id"": 4, ""text"": ""EAP-FAST"", ""order"": 4}]","{""correct_ids"": [4]}",Cisco designed a LEAP replacement — EAP-Flexible Authentication via Secure Tunneling.,"Cisco designed EAP-FAST (Flexible Authentication via Secure Tunneling) as a LEAP replacement. It uses a PAC (Protected Access Credential) to establish a TLS tunnel without requiring certificates, making it easier to deploy than EAP-TLS.",lognpacific_ch4
4.8,L2TP is typically paired with IPsec because L2TP alone:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Does not allow tunneling of traffic"", ""order"": 1}, {""id"": 2, ""text"": ""Provides too much encryption overhead"", ""order"": 2}, {""id"": 3, ""text"": ""Provides no encryption by itself"", ""order"": 3}, {""id"": 4, ""text"": ""Can only be used in conjunction with IPsec per the standard"", ""order"": 4}]","{""correct_ids"": [3]}",L2TP creates the tunnel; IPsec provides the encryption.,"L2TP (Layer 2 Tunneling Protocol) provides tunneling but no native encryption or confidentiality. IPsec provides encryption, authentication, and integrity. L2TP/IPsec combines L2TP's tunneling with IPsec's security.",lognpacific_ch4
4.8,The key difference between a split tunnel and a full tunnel VPN is:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Split tunnel encrypts all traffic; full tunnel encrypts only VPN-bound traffic"", ""order"": 1}, {""id"": 2, ""text"": ""Full tunnel encrypts all traffic; split tunnel only encrypts traffic destined for the VPN"", ""order"": 2}, {""id"": 3, ""text"": ""Both encrypt all traffic equally"", ""order"": 3}, {""id"": 4, ""text"": ""Both encrypt only traffic destined for the VPN"", ""order"": 4}]","{""correct_ids"": [2]}",Full tunnel = ALL traffic goes through VPN; split tunnel = only corporate traffic goes through VPN.,"Full tunnel VPN routes ALL client traffic through the VPN (more secure but slower — internet traffic also goes through corporate). Split tunnel only routes traffic destined for internal resources through the VPN, sending internet traffic directly — faster but reduces visibility.",lognpacific_ch4
4.8,IPsec Tunnel mode differs from Transport mode in that Tunnel mode:,multiple_choice,hard,"[{""id"": 1, ""text"": ""Encrypts only the packet payload, not the IP headers"", ""order"": 1}, {""id"": 2, ""text"": ""Hides internal network IP addresses by encrypting the entire original packet including headers"", ""order"": 2}, {""id"": 3, ""text"": ""Does not use Internet Key Exchange (IKE)"", ""order"": 3}, {""id"": 4, ""text"": ""Uses protocol number 50 (ESP)"", ""order"": 4}]","{""correct_ids"": [2]}",Tunnel mode wraps the entire original packet — useful for site-to-site VPNs.,"IPsec Tunnel mode encrypts the entire original IP packet (headers + payload) and encapsulates it in a new IP packet. This hides internal IP addresses from external observers. Transport mode only encrypts the payload, leaving original headers visible.",lognpacific_ch4
4.8,Which VPN protocol uses TLS to encrypt traffic over port 443?,multiple_choice,medium,"[{""id"": 1, ""text"": ""IPsec"", ""order"": 1}, {""id"": 2, ""text"": ""OpenVPN"", ""order"": 2}, {""id"": 3, ""text"": ""Secure Socket Tunneling Protocol (SSTP)"", ""order"": 3}, {""id"": 4, ""text"": ""OpenConnect"", ""order"": 4}]","{""correct_ids"": [3]}",Port 443 means it looks like HTTPS traffic to firewalls.,"SSTP (Secure Socket Tunneling Protocol) wraps PPTP traffic inside TLS/SSL over port 443. Because it uses the same port as HTTPS, it passes through firewalls that block other VPN protocols (like UDP 500 for IKE).",lognpacific_ch4
4.8,IPsec's Authentication Header (AH) protocol provides:,multiple_choice,hard,"[{""id"": 1, ""text"": ""Encryption of the data payload"", ""order"": 1}, {""id"": 2, ""text"": ""Mutual authentication between IPsec hosts"", ""order"": 2}, {""id"": 3, ""text"": ""A method for attackers to intercept traffic"", ""order"": 3}, {""id"": 4, ""text"": ""Establishment of Security Associations"", ""order"": 4}]","{""correct_ids"": [2]}",AH provides integrity and authentication — NOT confidentiality.,"IPsec AH (protocol number 51) provides data integrity, authentication of the IP header and payload, and anti-replay protection — but NO encryption. ESP (protocol number 50) provides encryption. AH is often paired with ESP or used alone when confidentiality is not required.",lognpacific_ch4
4.8,The official default port for RADIUS authentication is:,multiple_choice,medium,"[{""id"": 1, ""text"": ""1645"", ""order"": 1}, {""id"": 2, ""text"": ""1812"", ""order"": 2}, {""id"": 3, ""text"": ""802.1"", ""order"": 3}, {""id"": 4, ""text"": ""381"", ""order"": 4}]","{""correct_ids"": [2]}",RADIUS uses two ports — 1812 for auth and 1813 for accounting.,RADIUS uses UDP port 1812 for authentication/authorization and UDP port 1813 for accounting. The older unofficial ports 1645/1646 are still sometimes used. TACACS+ uses TCP 49.,lognpacific_ch4
4.8,TACACS+ improves on RADIUS in two key ways:,multiple_choice,hard,"[{""id"": 1, ""text"": ""Encrypts only the password; uses single challenge-response"", ""order"": 1}, {""id"": 2, ""text"": ""Encrypts the entire authentication process; supports multiple challenge-response interactions"", ""order"": 2}, {""id"": 3, ""text"": ""Does not encrypt the process; supports multiple challenges"", ""order"": 3}, {""id"": 4, ""text"": ""Encrypts only the password; uses no challenge-response"", ""order"": 4}]","{""correct_ids"": [2]}",RADIUS encrypts only the password in the payload; TACACS+ encrypts everything.,"TACACS+ (TCP 49, Cisco-proprietary) encrypts the entire authentication/authorization payload, not just the password. It also supports multi-factor challenge-response flows. RADIUS only encrypts the password field and uses single-pass authentication.",lognpacific_ch4
4.8,RADIUS Federation is primarily used to:,multiple_choice,hard,"[{""id"": 1, ""text"": ""Add an extra EAP protection layer to RADIUS"", ""order"": 1}, {""id"": 2, ""text"": ""Enable federation for Single Sign-On across different organizations or entities"", ""order"": 2}, {""id"": 3, ""text"": ""Replace Lightweight EAP"", ""order"": 3}, {""id"": 4, ""text"": ""Allow older authentication methods inside a TLS tunnel"", ""order"": 4}]","{""correct_ids"": [2]}",Federation = trust between different organizations' auth systems.,"RADIUS Federation allows organizations to federate their RADIUS infrastructure, enabling users to authenticate against their home organization's RADIUS server even when connecting to a partner's network. Used in eduroam (academic Wi-Fi federation).",lognpacific_ch4
4.8,"Which protocol does NOT provide all three AAA (Authentication, Authorization, Accounting) services?",multiple_choice,medium,"[{""id"": 1, ""text"": ""RADIUS"", ""order"": 1}, {""id"": 2, ""text"": ""TACACS+"", ""order"": 2}, {""id"": 3, ""text"": ""Diameter"", ""order"": 3}, {""id"": 4, ""text"": ""Kerberos"", ""order"": 4}]","{""correct_ids"": [4]}",Kerberos provides authentication but lacks native accounting.,"Kerberos provides strong authentication and authorization (via tickets) but does not have a native accounting/logging component. RADIUS, TACACS+, and Diameter provide all three AAA functions.",lognpacific_ch4
4.2,A false positive in an IDS/IPS is defined as:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Fails to send an alarm despite an active attack"", ""order"": 1}, {""id"": 2, ""text"": ""No alarm sent and no actual attack occurring"", ""order"": 2}, {""id"": 3, ""text"": ""Sends an alarm when there is no actual attack"", ""order"": 3}, {""id"": 4, ""text"": ""Sends an alarm after correctly recognizing an attack"", ""order"": 4}]","{""correct_ids"": [3]}",False positive = false alarm — the system cried wolf.,"A false positive occurs when the IDS/IPS generates an alert for legitimate (non-malicious) activity. High false positive rates cause alert fatigue, where security analysts begin ignoring alerts. Tuning signatures and baselines reduces false positives.",lognpacific_ch4
4.2,A false negative in an IDS/IPS is defined as:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Sends an alarm when no attack exists"", ""order"": 1}, {""id"": 2, ""text"": ""Fails to detect an active attack (no alarm for a real attack)"", ""order"": 2}, {""id"": 3, ""text"": ""No alarm and no attack occurring"", ""order"": 3}, {""id"": 4, ""text"": ""Sends an alarm after recognizing the attack"", ""order"": 4}]","{""correct_ids"": [2]}",False negative = missed detection — a real attack slips through undetected.,A false negative occurs when the IDS/IPS fails to detect a real attack. This is the most dangerous IDS failure mode — attacks go undetected. Keeping signatures updated and using behavioral detection reduces false negatives.,lognpacific_ch4
4.2,A signature-based IDS detects attacks primarily by:,multiple_choice,easy,"[{""id"": 1, ""text"": ""Analyzing overall data flow patterns"", ""order"": 1}, {""id"": 2, ""text"": ""Matching traffic against a database of known attack patterns"", ""order"": 2}, {""id"": 3, ""text"": ""Using machine learning to identify anomalies"", ""order"": 3}, {""id"": 4, ""text"": ""Blocking attacks with a security barrier"", ""order"": 4}]","{""correct_ids"": [2]}",Signature = fingerprint of known attack.,Signature-based (or pattern-matching) IDS compares traffic against a database of known attack signatures (like antivirus). It is highly accurate for known attacks but cannot detect zero-day or novel attacks.,lognpacific_ch4
4.2,The two primary IDS detection methods are:,multiple_choice,easy,"[{""id"": 1, ""text"": ""Signature-based and file-based"", ""order"": 1}, {""id"": 2, ""text"": ""Anomaly-based and virus-based"", ""order"": 2}, {""id"": 3, ""text"": ""Behavior-based and anomaly-based"", ""order"": 3}, {""id"": 4, ""text"": ""Signature-based and anomaly-based"", ""order"": 4}]","{""correct_ids"": [4]}",One looks for known patterns; the other establishes a baseline.,"IDS uses two main detection methods: (1) Signature/pattern-based — matches against known attack signatures, and (2) Anomaly/behavioral — establishes a baseline of normal activity and alerts on deviations. Anomaly-based can detect zero-day attacks.",lognpacific_ch4
4.2,Heuristic or behavioral IDS detection systems operate by:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Identifying anomalies from a predefined list only"", ""order"": 1}, {""id"": 2, ""text"": ""Monitoring traffic without any baseline"", ""order"": 2}, {""id"": 3, ""text"": ""Comparing current behavior against an established baseline of normal activity"", ""order"": 3}, {""id"": 4, ""text"": ""Relying solely on vendor-provided patches"", ""order"": 4}]","{""correct_ids"": [3]}",Behavioral = deviation from 'normal.',Behavioral/heuristic IDS establishes a baseline of normal network or system behavior through learning. Deviations from the baseline trigger alerts. This approach can detect unknown (zero-day) attacks that signature-based systems miss.,lognpacific_ch4
4.2,The primary difference between an IPS and an IDS is:,multiple_choice,easy,"[{""id"": 1, ""text"": ""IPS only detects attacks; IDS reacts and prevents them"", ""order"": 1}, {""id"": 2, ""text"": ""IDS processes traffic inline and blocks; IPS only monitors"", ""order"": 2}, {""id"": 3, ""text"": ""IPS detects, reacts, and can prevent attacks; IDS monitors and alerts after the fact"", ""order"": 3}, {""id"": 4, ""text"": ""IDS is active; IPS is passive"", ""order"": 4}]","{""correct_ids"": [3]}",Prevention requires being inline in the traffic path.,"An IDS is passive — it monitors a copy of traffic (via SPAN port or tap) and generates alerts. An IPS is inline — traffic passes through it, allowing it to drop malicious packets in real time. IPS adds latency but enables automated prevention.",lognpacific_ch4
4.2,NIDS (Network-based IDS) limitations include:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Cannot decode encoded traffic and cannot detect anomalies on individual host systems"", ""order"": 1}, {""id"": 2, ""text"": ""Can assess individual system health"", ""order"": 2}, {""id"": 3, ""text"": ""Can monitor both encrypted and unencrypted traffic"", ""order"": 3}, {""id"": 4, ""text"": ""Can detect all anomalies on individual systems"", ""order"": 4}]","{""correct_ids"": [1]}",NIDS sees network traffic but not what happens inside a host.,"NIDS cannot: (1) inspect encrypted traffic (it sees ciphertext), (2) detect attacks that don't touch the network (local privilege escalation, file system manipulation), or (3) correlate with host-level events. HIDS complements NIDS for host-level visibility.",lognpacific_ch4
4.2,"Where should IDS sensors be placed to monitor ALL attacks, including those from the internet?",multiple_choice,medium,"[{""id"": 1, ""text"": ""On the internal side of the firewall"", ""order"": 1}, {""id"": 2, ""text"": ""On the internet-facing (external) side of the firewall"", ""order"": 2}, {""id"": 3, ""text"": ""On network appliances only"", ""order"": 3}, {""id"": 4, ""text"": ""On individual host systems only"", ""order"": 4}]","{""correct_ids"": [2]}",Internal placement misses attacks the firewall blocks — external placement sees everything.,"Placing sensors on the external (internet) side of the firewall captures ALL attack attempts, including those the firewall blocks. Internal placement only shows attacks that successfully penetrate the firewall. External sensors provide threat intelligence; internal sensors detect successful intrusions.",lognpacific_ch4
4.1,The primary purpose of a honeypot is to:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Store valuable data to increase its protection"", ""order"": 1}, {""id"": 2, ""text"": ""Detect unknown attacks by logging attacker techniques"", ""order"": 2}, {""id"": 3, ""text"": ""Provide an easy target for attackers to compromise the live network"", ""order"": 3}, {""id"": 4, ""text"": ""Deceive attackers and divert them away from the production network"", ""order"": 4}]","{""correct_ids"": [4]}",Honeypots are designed to be attractive fakes — not real targets.,"A honeypot is a deliberately vulnerable decoy system designed to attract attackers, divert them from real systems, and gather intelligence about attacker techniques, tools, and motivations. The data collected improves defensive strategies.",lognpacific_ch4
4.1,A honeynet differs from a honeypot in that a honeynet:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Provides backup capacity when the primary network fails"", ""order"": 1}, {""id"": 2, ""text"": ""Is a network of multiple honeypots designed to deceive attackers"", ""order"": 2}, {""id"": 3, ""text"": ""Provides additional processing power for legitimate systems"", ""order"": 3}, {""id"": 4, ""text"": ""Supports routine maintenance tasks"", ""order"": 4}]","{""correct_ids"": [2]}",Honeynet = multiple honeypots = an entire fake network.,A honeynet is a network of honeypots that simulates an entire organizational network environment. It attracts more sophisticated attackers who might recognize a single honeypot but provides richer intelligence about attack patterns and lateral movement techniques.,lognpacific_ch4
4.1,A honeyfile is defined as:,multiple_choice,easy,"[{""id"": 1, ""text"": ""A useful file containing valuable organizational data"", ""order"": 1}, {""id"": 2, ""text"": ""A placeholder file that maintains system operations"", ""order"": 2}, {""id"": 3, ""text"": ""A decoy file designed to lure attackers and trigger alerts when accessed"", ""order"": 3}, {""id"": 4, ""text"": ""An encrypted file containing passwords"", ""order"": 4}]","{""correct_ids"": [3]}",Any access to a honeyfile is suspicious — legitimate users have no reason to touch it.,"Honeyfiles (also called canary tokens) are fake files placed in file systems. They contain no real data but are named to appear valuable (e.g., 'passwords.xlsx'). Any access triggers an immediate alert because legitimate users should never access these files.",lognpacific_ch4
4.8,The primary purpose of a captive portal in a wireless network is:,multiple_choice,easy,"[{""id"": 1, ""text"": ""Provide free internet access"", ""order"": 1}, {""id"": 2, ""text"": ""Force users' browsers to complete a process (authentication/AUP acceptance) before network access"", ""order"": 2}, {""id"": 3, ""text"": ""Serve as an alternative to 802.1X for enterprise authentication"", ""order"": 3}, {""id"": 4, ""text"": ""Collect user behavioral data for analytics"", ""order"": 4}]","{""correct_ids"": [2]}",Think hotel Wi-Fi or airport Wi-Fi — you see a page before the internet works.,"A captive portal redirects HTTP requests to a web page requiring users to authenticate, accept terms of service, or enter a voucher code before allowing internet access. It is commonly used in public Wi-Fi hotspots and guest networks.",lognpacific_ch4
4.9,Network Access Control (NAC) evaluates endpoint health. A 'healthy' NAC client typically requires:,multiple_choice,easy,"[{""id"": 1, ""text"": ""An outdated operating system"", ""order"": 1}, {""id"": 2, ""text"": ""A disabled firewall"", ""order"": 2}, {""id"": 3, ""text"": ""Out-of-date antivirus signatures"", ""order"": 3}, {""id"": 4, ""text"": ""Updated OS, enabled firewall, and current antivirus signatures"", ""order"": 4}]","{""correct_ids"": [4]}",NAC = posture assessment before granting network access.,"NAC systems (like Cisco ISE, Microsoft NPS) perform posture assessment before granting network access. Endpoints must meet health criteria: OS patches current, firewall enabled, AV signatures up-to-date. Non-compliant devices are quarantined.",lognpacific_ch4
4.9,A dissolvable NAC agent differs from a persistent agent in that:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Persistent agents are removed after the assessment"", ""order"": 1}, {""id"": 2, ""text"": ""Dissolvable agents run temporarily during the assessment and are then removed"", ""order"": 2}, {""id"": 3, ""text"": ""Persistent NAC agents are the same as dissolvable agents"", ""order"": 3}, {""id"": 4, ""text"": ""Dissolvable agents remain installed permanently"", ""order"": 4}]","{""correct_ids"": [2]}","Dissolvable = runs once, then disappears. Persistent = stays installed.","A dissolvable (or non-persistent) NAC agent is downloaded and run during the network access attempt, performing posture assessment, then is removed. A persistent agent remains installed on the endpoint for continuous health monitoring.",lognpacific_ch4
4.8,PAP is considered less secure than CHAP because:,multiple_choice,easy,"[{""id"": 1, ""text"": ""PAP sends passwords in ciphertext"", ""order"": 1}, {""id"": 2, ""text"": ""PAP sends the password in cleartext"", ""order"": 2}, {""id"": 3, ""text"": ""PAP is less secure than VPN"", ""order"": 3}, {""id"": 4, ""text"": ""PAP is only used for dial-up authentication"", ""order"": 4}]","{""correct_ids"": [2]}",PAP = Password Authentication Protocol — it does no encryption.,"PAP sends credentials in cleartext over the network. CHAP (Challenge Handshake Authentication Protocol) uses a challenge-response mechanism where the password is never sent — only a hash of the password + a random challenge, preventing password interception.",lognpacific_ch4
4.8,CHAP maintains security versus PAP by:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Sending the password in plaintext"", ""order"": 1}, {""id"": 2, ""text"": ""Encrypting the password with AES"", ""order"": 2}, {""id"": 3, ""text"": ""Combining a shared secret with a random nonce, hashing the result, and sending only the hash"", ""order"": 3}, {""id"": 4, ""text"": ""Storing credentials in a separate encrypted database"", ""order"": 4}]","{""correct_ids"": [3]}",CHAP uses challenge-response — the password never travels the wire.,"CHAP uses a three-way handshake: (1) Server sends a random challenge nonce, (2) Client computes HMAC(secret + nonce), (3) Server performs the same computation and compares. The shared secret never traverses the network, preventing interception.",lognpacific_ch4
4.2,What is the primary difference between HIDS and NIDS placement?,multiple_choice,medium,"[{""id"": 1, ""text"": ""HIDS monitors traffic through a switch SPAN port; NIDS monitors the NIC"", ""order"": 1}, {""id"": 2, ""text"": ""HIDS monitors traffic through the host's NIC; NIDS monitors a network segment"", ""order"": 2}, {""id"": 3, ""text"": ""HIDS and NIDS are placed identically"", ""order"": 3}, {""id"": 4, ""text"": ""HIDS monitors external internet traffic; NIDS monitors internal traffic"", ""order"": 4}]","{""correct_ids"": [2]}",H = Host; N = Network — where each is deployed.,"HIDS is installed on individual hosts, monitoring traffic through the host's NIC and system calls. NIDS monitors a network segment (via SPAN port or tap), analyzing traffic for all devices on that segment. HIDS provides deeper host visibility; NIDS provides network-wide coverage.",lognpacific_ch4
4.8,Site survey Wi-Fi analyzers primarily help administrators by:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Analyzing network temperature and hardware health"", ""order"": 1}, {""id"": 2, ""text"": ""Identifying channel activity and signal strength across 2.4 GHz and 5 GHz bands"", ""order"": 2}, {""id"": 3, ""text"": ""Creating physical floor plan maps of the building"", ""order"": 3}, {""id"": 4, ""text"": ""Identifying which users are connected to which AP"", ""order"": 4}]","{""correct_ids"": [2]}",Site surveys optimize AP placement and channel assignment.,"Wi-Fi analyzers (like Ekahau, NetSpot, inSSIDer) show signal strength, channel utilization, co-channel interference, and coverage gaps. Site surveys ensure optimal AP placement and channel assignment to minimize interference and maximize coverage.",lognpacific_ch4
4.8,WPA2 uses which cryptographic protocols?,multiple_choice,medium,"[{""id"": 1, ""text"": ""AES and DES"", ""order"": 1}, {""id"": 2, ""text"": ""RSA and IDEA"", ""order"": 2}, {""id"": 3, ""text"": ""AES and CCMP"", ""order"": 3}, {""id"": 4, ""text"": ""RSA and CCMP"", ""order"": 4}]","{""correct_ids"": [3]}",WPA2's security is built on AES — what mode does it use?,WPA2 uses AES (Advanced Encryption Standard) with CCMP (Counter Mode with CBC-MAC Protocol) for encryption and message integrity. TKIP (WPA's protocol) is considered legacy and insecure with WPA2.,lognpacific_ch4
4.8,The 802.1X server role in network security is to:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Provide port-based authentication, preventing rogue device access"", ""order"": 1}, {""id"": 2, ""text"": ""Act as a network firewall"", ""order"": 2}, {""id"": 3, ""text"": ""Manage DHCP IP address assignments"", ""order"": 3}, {""id"": 4, ""text"": ""Monitor network traffic for threats"", ""order"": 4}]","{""correct_ids"": [1]}",802.1X is the protocol — but what does it control at the switch port?,"802.1X provides port-based Network Access Control (PNAC). Before a device can access the network, it must authenticate through the 802.1X supplicant, authenticator (switch/AP), and authentication server (RADIUS). Unauthenticated devices are blocked at the switch port.",lognpacific_ch4
4.8,A rogue access point is defined as:,multiple_choice,easy,"[{""id"": 1, ""text"": ""An officially authorized AP with enhanced configuration"", ""order"": 1}, {""id"": 2, ""text"": ""An AP connected to a network without authorization"", ""order"": 2}, {""id"": 3, ""text"": ""An AP associated with a known malicious organization"", ""order"": 3}, {""id"": 4, ""text"": ""A legitimate AP that has been installed by an attacker"", ""order"": 4}]","{""correct_ids"": [2]}",Rogue = unauthorized — it shouldn't be there.,"A rogue AP is any AP connected to a corporate network without explicit authorization. It bypasses network security controls (802.1X, VPN requirements) and can enable wireless access to the internal network. Detection uses wireless intrusion prevention systems (WIPS).",lognpacific_ch4
4.8,Which 802.11 standard operates on BOTH the 2.4 GHz and 5 GHz bands simultaneously?,multiple_choice,easy,"[{""id"": 1, ""text"": ""802.11b"", ""order"": 1}, {""id"": 2, ""text"": ""802.11g"", ""order"": 2}, {""id"": 3, ""text"": ""802.11n"", ""order"": 3}, {""id"": 4, ""text"": ""802.11ac"", ""order"": 4}]","{""correct_ids"": [3]}",This was the first 'dual-band' standard.,"802.11n (Wi-Fi 4) introduced dual-band operation, supporting both 2.4 GHz and 5 GHz. Earlier standards (b, g) were 2.4 GHz only. 802.11ac (Wi-Fi 5) operates exclusively on 5 GHz.",lognpacific_ch4
4.8,An on-path (man-in-the-middle) attack using ARP poisoning works because:,multiple_choice,medium,"[{""id"": 1, ""text"": ""ARP replies are automatically trusted without verification \u2014 no authentication mechanism exists"", ""order"": 1}, {""id"": 2, ""text"": ""ARP uses encryption that attackers can crack"", ""order"": 2}, {""id"": 3, ""text"": ""ARP requires physical access to the switch"", ""order"": 3}, {""id"": 4, ""text"": ""ARP is only vulnerable on wireless networks"", ""order"": 4}]","{""correct_ids"": [1]}",ARP has no authentication — any host can send ARP replies claiming any IP.,"ARP has no authentication mechanism. An attacker can send unsolicited ARP replies associating their MAC address with a legitimate IP (e.g., the default gateway). Other hosts update their ARP caches, routing traffic through the attacker's machine.",lognpacific_ch4
4.8,Fake telemetry in a SCADA system poses which UNIQUE threat compared to typical IT attacks?,multiple_choice,hard,"[{""id"": 1, ""text"": ""Network congestion affecting business productivity"", ""order"": 1}, {""id"": 2, ""text"": ""False security alarms triggering unnecessary responses"", ""order"": 2}, {""id"": 3, ""text"": ""System downtime affecting data availability"", ""order"": 3}, {""id"": 4, ""text"": ""Physical damage \u2014 e.g., excessive pressure leading to explosions or equipment failure"", ""order"": 4}]","{""correct_ids"": [4]}",OT/ICS attacks can cause physical-world consequences.,"SCADA/ICS systems control physical processes. Fake telemetry can cause controllers to take dangerous actions (overpressurize a pipeline, overheat a reactor, disable safety shutoffs). This is what made Stuxnet historically significant — it caused physical centrifuge damage.",lognpacific_ch4
4.9,What does it mean when a system is NOT 'hardened'?,multiple_choice,easy,"[{""id"": 1, ""text"": ""The system is made of physically tough material"", ""order"": 1}, {""id"": 2, ""text"": ""The system has all latest patches installed"", ""order"": 2}, {""id"": 3, ""text"": ""The system is left in default hardware and software configurations including default credentials"", ""order"": 3}, {""id"": 4, ""text"": ""The system is protected by a firewall"", ""order"": 4}]","{""correct_ids"": [3]}",Default configurations are a major attack surface.,"An unhardened system retains default settings, default usernames/passwords, unnecessary services, and unnecessary open ports. Hardening removes or secures these defaults — disabling unused services, changing credentials, applying CIS benchmarks.",lognpacific_ch8
4.9,Changing many default settings is critical to security primarily because:,multiple_choice,easy,"[{""id"": 1, ""text"": ""Default settings make applications run faster"", ""order"": 1}, {""id"": 2, ""text"": ""Default configurations often contain well-known credentials and enabled services that attackers exploit"", ""order"": 2}, {""id"": 3, ""text"": ""Default settings improve the user interface"", ""order"": 3}, {""id"": 4, ""text"": ""Default settings are more user-friendly for administrators"", ""order"": 4}]","{""correct_ids"": [2]}",Default = well-known = attacker-friendly.,"Default credentials and configurations are published by vendors and widely known to attackers. IoT devices, network equipment, and software with unchanged defaults are trivially compromised. Hardening guidelines (CIS Benchmarks, DISA STIGs) provide checklists for secure configurations.",lognpacific_ch8
